Timestamp,FirstLanguage,MainLanguage,NowLanguage,NowLanguages2,AdditionalLanguages1,NextLanguage,PetProjectsLanguages,Learn,LearnLanguage,LearnWay,ExperienceInProgrammingYears,ExperienceInLanguageYears,AgeYears,InUA,InPrev
1/8/2020 11:35:41,JavaScript,Так,JavaScript,,Python,JavaScript,JavaScript,Так,Java,Онлайн-курси,3,2,26,Так,Не пам'ятаю
1/8/2020 11:35:42,PHP,Так,PHP,,"Python, PHP, Go",Go,"Python, Go",Так,Go,Книги та документацію,5,5,30,Так,Так
1/8/2020 11:35:47,Python,Ні,,"PHP, Go","JavaScript, Python, TypeScript",Kotlin,"PHP, TypeScript, Go",Так,Kotlin,Книги та документацію,5,5,24,Так,Так
1/8/2020 11:35:55,C++,Так,PHP,,JavaScript,JavaScript,PHP,Так,JavaScript,Онлайн-курси,5,5,26,Так,Ні
1/8/2020 11:35:55,JavaScript,Так,TypeScript,,JavaScript,TypeScript,,Ні,,,4,3,27,Так,Так
1/8/2020 11:35:57,Pascal/Delphi,Так,Java,,JavaScript,Java,Java,Так,JavaScript,Онлайн-курси,3,3,24,Так,Так
1/8/2020 11:36:00,Java,Так,Java,,Python,Java,Dart,Так,Dart,Книги та документацію,7,5,31,Так,Так
1/8/2020 11:36:06,C++,Так,Python,,"JavaScript, TypeScript, Java, C++, C#, PL-SQL, C, R",C#,"Java, JavaScript, C#, Python, C++, TypeScript, C, Pascal/Delphi, PL-SQL",Так,Haskell,Онлайн-курси,3,1,19,Так,Ні
1/8/2020 11:36:09,Java,Так,TypeScript,,"JavaScript, Unix Shell, LUA",TypeScript,"JavaScript, Python, TypeScript",Ні,,Онлайн-курси,3,1,34,Ні,Так
1/8/2020 11:36:11,C++,Так,PHP,,JavaScript,Go,,Так,Go,Книги та документацію,2,2,22,Так,Ні
1/8/2020 11:36:14,PHP,Так,JavaScript,,TypeScript,TypeScript,"JavaScript, PHP, TypeScript",Ні,,Книги та документацію,6,4,28,Так,Ні
1/8/2020 11:36:17,Pascal/Delphi,Так,C#,,"JavaScript, TypeScript, C#",C#,"JavaScript, C#, TypeScript",Ні,,Онлайн-курси,12,12,35,Так,Не пам'ятаю
1/8/2020 11:36:22,TypeScript,Ні,,"JavaScript, TypeScript, Go","JavaScript, TypeScript, Go",Go,"JavaScript, TypeScript, Go",Так,Java,Книги та документацію,6,6,30,Так,Не пам'ятаю
1/8/2020 11:36:29,C++,Так,PHP,,JavaScript,PHP,,Так,Java,Онлайн-курси,6,6,28,Так,Так
1/8/2020 11:36:35,C++,Так,JavaScript,,Python,JavaScript,"JavaScript, C#",Так,Java,Книги та документацію,3,2,23,Так,Ні
1/8/2020 11:36:40,Pascal/Delphi,Ні,,"Java, JavaScript, C#, Perl","Python, Unix Shell, T-SQL, PL-SQL, R",C#,"JavaScript, C#",Ні,,Книги та документацію,14,13,38,Ні,Не пам'ятаю
1/8/2020 11:36:40,Pascal/Delphi,Так,TypeScript,,"JavaScript, TypeScript",TypeScript,"JavaScript, PHP, TypeScript, Pascal/Delphi",Так,Kotlin,Онлайн-курси,3,2,28,Так,Не пам'ятаю
1/8/2020 11:36:51,Pascal/Delphi,Так,JavaScript,,"TypeScript, Java, PL-SQL",JavaScript,,Так,Python,Книги та документацію,9,2,37,Так,Ні
1/8/2020 11:37:00,Pascal/Delphi,Так,Java,,"Python, C, Delphi",Java,Java,Так,Go,Книги та документацію,6,3,32,Так,Ні
1/8/2020 11:37:09,PHP,Так,PHP,,JavaScript,PHP,,Так,JavaScript,Онлайн-курси,1,1,39,Так,Ні
1/8/2020 11:37:15,C,Ні,,C#,"JavaScript, Python, Java, PHP",C#,"JavaScript, PHP, Python",Ні,,Офлайн-курси,1,3,19,Так,Ні
1/8/2020 11:37:19,Pascal/Delphi,Так,Java,,"JavaScript, Unix Shell, TypeScript, PL-SQL",Java,Java,Ні,,,5,4,28,Так,Так
1/8/2020 11:37:26,Basic,Ні,,"Python, C++, 1C","JavaScript, Java",Python,,Так,Go,Офлайн-курси,15,10,40,Так,Ні
1/8/2020 11:37:26,C++,Так,PHP,,,C#,"C#, PHP",Так,C#,Книги та документацію,7,5,29,Так,Не пам'ятаю
1/8/2020 11:37:28,Java,Так,Java,,JavaScript,Java,,Ні,,Онлайн-курси,4,2,28,Так,Ні
1/8/2020 11:37:35,Basic,Так,Python,,"Unix Shell, PL-SQL",Python,,Ні,,Онлайн-курси,25,9,42,Так,Так
1/8/2020 11:37:37,Pascal/Delphi,Так,Go,,"Python, C",Go,Go,Так,Python,Книги та документацію,3,2,26,Так,Так
1/8/2020 11:37:39,Pascal,Так,C,,"Python, C++",C,"Python, C",Так,C#,Книги та документацію,1,1,25,Так,Ні
1/8/2020 11:37:56,C,Так,Java,,,Java,,Так,CLisp,Книги та документацію,1,2,24,Так,Ні
1/8/2020 11:38:00,Pascal/Delphi,Так,Ruby,,"JavaScript, Unix Shell, TypeScript, T-SQL",TypeScript,"Java, JavaScript, Ruby, Go",Ні,,Онлайн-курси,6,5,28,Так,Так
1/8/2020 11:38:02,Pascal/Delphi,Так,Python,,Unix Shell,Java,Python,Так,Go,Онлайн-курси,2,2,36,Так,Ні
1/8/2020 11:38:06,Pascal/Delphi,Так,Java,,"JavaScript, Python, TypeScript",Java,"Java, Python",Так,Go,Книги та документацію,8,8,28,Так,Ні
1/8/2020 11:38:10,Pascal/Delphi,Так,PHP,,"JavaScript, Python",PHP,PHP,Ні,,Книги та документацію,10,7,33,Так,Не пам'ятаю
1/8/2020 11:38:16,С#,Так,C#,,"JavaScript, TypeScript, T-SQL",C#,"JavaScript, C#, T-SQL",Так,Python,Офлайн-курси,1.5,2,31,Так,Так
1/8/2020 11:38:22,Pascal/Delphi,Так,JavaScript,,,Python,JavaScript,Так,TypeScript,Онлайн-курси,2,2,25,Ні,Не пам'ятаю
1/8/2020 11:38:23,Pascal/Delphi,Так,Java,,"JavaScript, Unix Shell",Java,Java,Ні,Python,Книги та документацію,8,8,32,Так,Так
1/8/2020 11:38:31,C++,Так,PHP,,JavaScript,PHP,PHP,Ні,,,12,12,39,Так,Не пам'ятаю
1/8/2020 11:38:37,C,Так,Python,,"JavaScript, Python, Ruby",Python,"JavaScript, Python",Так,Ruby,Онлайн-курси,1,1,19,Так,Ні
1/8/2020 11:38:38,C,Так,TypeScript,,JavaScript,TypeScript,JavaScript,Ні,,Онлайн-курси,1,1,20,Так,Ні
1/8/2020 11:38:39,C,Так,C#,,"JavaScript, C#",C#,"JavaScript, C#, TypeScript",Так,Java,Книги та документацію,3,3,23,Так,Так
1/8/2020 11:38:43,C++,Так,C++,,"Unix Shell, C, Rust, MATLAB",C++,"C++, Rust, Haskell",Так,Agda,Книги та документацію,4,3,28,Ні,Ні
1/8/2020 11:38:44,С#,Так,TypeScript,,"JavaScript, Python, Unix Shell, Kotlin",TypeScript,TypeScript,Так,Kotlin,Книги та документацію,2,2,26,Так,Не пам'ятаю
1/8/2020 11:38:47,PHP,Так,PHP,,JavaScript,PHP,,Так,Go,Книги та документацію,4,4,29,Так,Ні
1/8/2020 11:38:49,Java,Так,C#,,"JavaScript, TypeScript, T-SQL",C#,"Java, JavaScript, C#, Pascal/Delphi",Так,JavaScript,Книги та документацію,3,3,22,Так,Не пам'ятаю
1/8/2020 11:38:50,C++,Так,JavaScript,,"TypeScript, Swift",JavaScript,"JavaScript, TypeScript, Swift",Так,Swift,Книги та документацію,3,2,27,Так,Ні
1/8/2020 11:38:51,Basic,Ні,,"JavaScript, C#, Python, TypeScript","Python, PL-SQL, Scala",C#,"C#, TypeScript, Scala",Так,Scala,Книги та документацію,11,11,31,Ні,Так
1/8/2020 11:38:53,C,Так,JavaScript,,JavaScript,JavaScript,JavaScript,Так,TypeScript,Книги та документацію,5,2,26,Так,Не пам'ятаю
1/8/2020 11:38:53,C++,Так,C#,,"JavaScript, TypeScript, T-SQL",C#,"JavaScript, C#, TypeScript",Ні,,Книги та документацію,5,5,28,Так,Ні
1/8/2020 11:38:54,Pascal/Delphi,Так,Ruby,,TypeScript,Ruby,Ruby,Так,Go,Онлайн-курси,8,7,31,Так,Так
1/8/2020 11:39:01,PHP,Так,PHP,,PHP,JavaScript,PHP,Так,Python,Офлайн-курси,8,8,36,Так,Ні
1/8/2020 11:39:05,Pascal/Delphi,Так,C#,,"JavaScript, T-SQL",JavaScript,"Python, C++",Так,Go,Книги та документацію,1.5,1.5,20,Так,Не пам'ятаю
1/8/2020 11:39:05,JavaScript,Так,TypeScript,,"JavaScript, TypeScript",TypeScript,TypeScript,Ні,,Онлайн-курси,5,2,28,Так,Так
1/8/2020 11:39:14,Java,Так,Java,,,Java,,Ні,,Книги та документацію,5,5,27,Так,Ні
1/8/2020 11:39:31,Pascal/Delphi,Так,Java,,Kotlin,Java,Java,Так,Kotlin,Онлайн-курси,11,6,32,Так,Так
1/8/2020 11:39:38,C++,Так,PHP,,"JavaScript, Python, C",Python,,Так,Python,Книги та документацію,2,4,26,Так,Ні
1/8/2020 11:39:40,JavaScript,Так,JavaScript,,,JavaScript,,Ні,,,3,1,31,Так,Ні
1/8/2020 11:39:42,C,Так,JavaScript,,TypeScript,JavaScript,JavaScript,Так,Swift,Онлайн-курси,1,1,27,Так,Ні
1/8/2020 11:39:52,Pascal/Delphi,Так,TypeScript,,JavaScript,TypeScript,"JavaScript, TypeScript",Ні,,Книги та документацію,4,3,23,Так,Ні
1/8/2020 11:39:53,C++,Так,Swift,,"Python, Objective-C",Swift,"Swift, Kotlin",Ні,,Книги та документацію,4,4,23,Так,Не пам'ятаю
1/8/2020 11:40:02,Basic,Так,PHP,,"JavaScript, Python",PHP,"PHP, Python",Так,Python,Книги та документацію,7,7,26,Так,Не пам'ятаю
1/8/2020 11:40:10,Java,Так,Kotlin,,"Python, Java, C++",Kotlin,"Java, Python, C++, Kotlin, Groovy",Так,JavaScript,Книги та документацію,6,2,27,Так,Так
1/8/2020 11:40:11,PHP,Так,TypeScript,,"JavaScript, Python, Java, PHP, PL-SQL",TypeScript,,Так,Go,Книги та документацію,14,5,34,Так,Ні
1/8/2020 11:40:11,С#,Так,JavaScript,,"TypeScript, Kotlin",C#,"C#, TypeScript",Так,Kotlin,Онлайн-курси,6,3,29,Ні,Не пам'ятаю
1/8/2020 11:40:14,JavaScript,Так,JavaScript,,"JavaScript, Python, TypeScript",TypeScript,"JavaScript, Python",Так,Go,Книги та документацію,1,1,20,Так,Ні
1/8/2020 11:40:16,Basic,Так,PHP,,"JavaScript, Unix Shell, Java, PHP, C++, C, Objective-C, Swift",PHP,"JavaScript, PHP",Так,Kotlin,Книги та документацію,15,7,38,Так,Не пам'ятаю
1/8/2020 11:40:17,Elixir ,Так,Elixir ,,"JavaScript, Java, Dart",Elixir,"Apex, Elixir, Dart",Так,Dart,Книги та документацію,4,2,23,Так,Не пам'ятаю
1/8/2020 11:40:18,Pascal/Delphi,Ні,,"JavaScript, Ruby, Erlang","Python, Unix Shell",Erlang,"JavaScript, Ruby, Elixir",Ні,,Книги та документацію,15,10,34,Так,Не пам'ятаю
1/8/2020 11:40:20,JavaScript,Так,JavaScript,,"TypeScript, PHP",JavaScript,JavaScript,Ні,,,1,1,27,Так,Ні
1/8/2020 11:40:23,C,Так,C++,,"Python, Unix Shell",C++,C++,Ні,,,2,2,24,Так,Так
1/8/2020 11:40:32,C,Ні,,"JavaScript, Python",Go,Go,,Ні,,Онлайн-курси,3,3,33,Так,Ні
1/8/2020 11:40:33,Pascal/Delphi,Так,C#,,"JavaScript, Python, T-SQL, PHP, Powershell",C#,"JavaScript, Swift, Kotlin, T-SQL, F#",Так,JavaScript,Книги та документацію,5,3,21,Так,Ні
1/8/2020 11:40:36,C,Так,C#,,"JavaScript, T-SQL",C#,C#,Так,PHP,Книги та документацію,3,2,22,Так,Ні
1/8/2020 11:40:38,C,Так,PHP,,"JavaScript, Go",Go,"PHP, Go, Elixir",Так,Elixir,Книги та документацію,8,8,34,Так,Не пам'ятаю
1/8/2020 11:40:40,PHP,Так,PHP,,"JavaScript, Go",PHP,"JavaScript, PHP",Так,Go,Книги та документацію,5,5,27,Так,Так
1/8/2020 11:40:43,C++,Так,C#,,JavaScript,C#,,Ні,,Онлайн-курси,8,8,27,Так,Так
1/8/2020 11:40:50,C,Так,Python,,"C++, C",Python,Python,Так,Java,Книги та документацію,2,1,25,Так,Ні
1/8/2020 11:40:51,Basic,Так,C#,,"JavaScript, TypeScript, T-SQL, C++, C",C#,"Java, JavaScript, C#, C++, TypeScript",Так,Python,Онлайн-курси,10,8,36,Так,Не пам'ятаю
1/8/2020 11:40:59,Pascal/Delphi,Так,PHP,,JavaScript,JavaScript,"JavaScript, PHP",Так,C#,Книги та документацію,8,8,30,Так,Не пам'ятаю
1/8/2020 11:41:00,C++,Так,PHP,,"JavaScript, T-SQL",JavaScript,,Так,JavaScript,Онлайн-курси,2,2,21,Так,Не пам'ятаю
1/8/2020 11:41:01,turbo pascal,Так,Scala,,JavaScript,Scala,"JavaScript, Scala",Так,TypeScript,Книги та документацію,12,3,35,Так,Ні
1/8/2020 11:41:05,Basic,Так,Clojure,,"Python, Unix Shell, Scala",Scala,,Так,Rust,Книги та документацію,8,1,28,Так,Так
1/8/2020 11:41:05,JavaScript,Так,TypeScript,,"JavaScript, Python",TypeScript,TypeScript,Так,Python,Онлайн-курси,2,2,31,Так,Ні
1/8/2020 11:41:07,Python,Ні,,"Java, Python","JavaScript, Python, C",Python,"Java, JavaScript, Python, TypeScript, C",Так,Haskell,Книги та документацію,4,3,26,Так,Так
1/8/2020 11:41:15,Basic,Так,C#,,"JavaScript, T-SQL",C#,,Так,TypeScript,Книги та документацію,12,10,33,Так,Не пам'ятаю
1/8/2020 11:41:16,Pascal/Delphi,Так,PHP,,"JavaScript, Python, Unix Shell, Swift",PHP,"JavaScript, Python",Так,Swift,Книги та документацію,8,6,31,Так,Не пам'ятаю
1/8/2020 11:41:17,C++,Так,Java,,"JavaScript, Unix Shell, TypeScript, PL-SQL",Java,"Java, JavaScript, TypeScript",Так,Python,Онлайн-курси,2,2,33,Так,Ні
1/8/2020 11:41:20,Basic,Так,C++,,"Python, Unix Shell, C",C++,C++,Ні,,Онлайн-курси,,10,38,Так,Не пам'ятаю
1/8/2020 11:41:20,Pascal/Delphi,Ні,,"Java, Ruby",,JavaScript,,Так,JavaScript,Онлайн-курси,3,3,25,Так,Не пам'ятаю
1/8/2020 11:41:33,C++,Так,C++,,C,C++,C++,Так,Rust,Книги та документацію,7,3,31,Так,Не пам'ятаю
1/8/2020 11:41:33,Pascal/Delphi,Так,PHP,,Unix Shell,PHP,PHP,Так,Go,Книги та документацію,3.5,3.5,24,Так,Ні
1/8/2020 11:41:37,С#,Так,R,,Python,Python,"Python, R",Так,Python,Онлайн-курси,7,7,31,Так,Ні
1/8/2020 11:41:38,PHP,Так,PHP,,JavaScript,PHP,"JavaScript, C#, C, 1C",Так,Dart,Книги та документацію,3,3,35,Так,Так
1/8/2020 11:41:40,Java,Так,Java,,TypeScript,Java,,Ні,,Онлайн-курси,4.5,4,26,Ні,Ні
1/8/2020 11:41:41,Pascal/Delphi,Так,JavaScript,,TypeScript,Python,,Так,Go,Книги та документацію,3,2,25,Так,Так
1/8/2020 11:41:42,Pascal/Delphi,Так,Swift,,Objective-C,Swift,"JavaScript, Swift, C",Так,C,Онлайн-курси,9,4,31,Так,Не пам'ятаю
1/8/2020 11:41:49,C,Ні,,PHP,"JavaScript, C#",C#,"JavaScript, C#, PHP, C",Так,Go,Книги та документацію,1,5,35,Так,Не пам'ятаю
1/8/2020 11:41:49,JavaScript,Так,JavaScript,,JavaScript,TypeScript,JavaScript,Так,Python,Книги та документацію,2,2,23,Так,Ні
1/8/2020 11:41:52,Pascal/Delphi,Так,C#,,"C++, C#",C#,"JavaScript, C#",Ні,,Книги та документацію,2,5,26,Так,Ні
1/8/2020 11:41:55,C,Так,C#,,"JavaScript, TypeScript, PL-SQL",C#,"JavaScript, C#, TypeScript",Ні,,Книги та документацію,2.5,2.5,22,Так,Так
1/8/2020 11:41:59,C++,Так,C#,,JavaScript,C#,"JavaScript, C#",Ні,,Книги та документацію,0,3,24,Так,Ні
1/8/2020 11:42:16,Fortran,Ні,,Go,JavaScript,Go,"Java, TypeScript, Kotlin, Go",Ні,,,9,2,44,Так,Так
1/8/2020 11:42:28,Java,Так,Java,,Kotlin,Java,Java,Ні,Java,Книги та документацію,1,3,31,Так,Так
1/8/2020 11:42:32,Java,Так,JavaScript,,PHP,JavaScript,JavaScript,Так,Python,Онлайн-курси,1.5,1.5,29,Так,Так
1/8/2020 11:42:37,C++,Так,JavaScript,,"JavaScript, TypeScript",TypeScript,"JavaScript, TypeScript",Так,C#,Книги та документацію,1,2,25,Так,Не пам'ятаю
1/8/2020 11:42:40,JavaScript,Так,Go,,"JavaScript, TypeScript",Go,"TypeScript, C",Ні,,Книги та документацію,6,4,31,Так,Не пам'ятаю
1/8/2020 11:42:48,C++,Так,Java,,"TypeScript, T-SQL",Java,Java,Так,JavaScript,Книги та документацію,1,1,19,Так,Ні
1/8/2020 11:42:49,Pascal/Delphi,Так,TypeScript,,JavaScript,TypeScript,"JavaScript, TypeScript",Так,Go,Книги та документацію,8,5,29,Так,Не пам'ятаю
1/8/2020 11:42:54,Pascal/Delphi,Так,C#,,"JavaScript, Python, TypeScript, Java, PL-SQL, Go",C#,"C#, Go",Так,Haskell,Книги та документацію,12,5,34,Ні,Не пам'ятаю
1/8/2020 11:42:58,Pascal/Delphi,Так,Java,,,Java,,Ні,,,9,5,31,Так,Не пам'ятаю
1/8/2020 11:42:59,Basic,Так,1C,,,1C,Java,Ні,,Книги та документацію,16,16,44,Так,Не пам'ятаю
1/8/2020 11:42:59,PHP,Так,PHP,,"JavaScript, Python",PHP,"JavaScript, PHP",Так,Go,Онлайн-курси,5,6,34,Так,Так
1/8/2020 11:43:00,Basic,Так,PHP,,JavaScript,PHP,"JavaScript, PHP",Так,TypeScript,Книги та документацію,0,1,25,Так,Так
1/8/2020 11:43:05,Java,Так,Java,,TypeScript,Java,"Java, TypeScript",Так,TypeScript,Онлайн-курси,7,5,30,Так,Так
1/8/2020 11:43:07,Basic,Так,JavaScript,,Unix Shell,JavaScript,"Java, JavaScript, PHP",Так,TypeScript,Книги та документацію,2,2,34,Так,Так
1/8/2020 11:43:16,C++,Так,PHP,,JavaScript,PHP,"Java, JavaScript, PHP",Так,Java,Книги та документацію,7,5,26,Так,Ні
1/8/2020 11:43:30,Pascal/Delphi,Так,Go,,"JavaScript, TypeScript, Go",Go,Go,Ні,,Онлайн-курси,3,1,28,Так,Не пам'ятаю
1/8/2020 11:43:31,Java,Так,Java,,JavaScript,JavaScript,"Java, JavaScript",Так,JavaScript,Книги та документацію,3.5,3.5,23,Так,Так
1/8/2020 11:43:32,C++,Так,PHP,,JavaScript,PHP,JavaScript,Так,Java,Книги та документацію,4,4,24,Так,Ні
1/8/2020 11:43:38,PHP,Так,PHP,,JavaScript,PHP,,Ні,,Книги та документацію,4,4,31,Так,Ні
1/8/2020 11:43:42,JavaScript,Так,JavaScript,,"Java, PHP, Go",JavaScript,"JavaScript, Go",Так,Python,Книги та документацію,7,6,30,Ні,Ні
1/8/2020 11:43:47,Java,Так,Java,,"Unix Shell, HCL",Java,,Ні,,,9,9,31,Так,Не пам'ятаю
1/8/2020 11:43:56,Pascal/Delphi,Так,C#,,"JavaScript, TypeScript",C#,"JavaScript, C#, TypeScript",Ні,,Офлайн-курси,13,13,34,Так,Так
1/8/2020 11:43:57,Pascal/Delphi,Так,Ruby,,T-SQL,Ruby,"JavaScript, Ruby, Pascal/Delphi, T-SQL",Ні,,Книги та документацію,20,4,41,Так,Не пам'ятаю
1/8/2020 11:43:57,Basic,Так,JavaScript,,,TypeScript,JavaScript,Ні,,Книги та документацію,3,3,25,Так,Ні
1/8/2020 11:44:02,Pascal/Delphi,Так,Kotlin,,Java,Kotlin,Dart,Ні,,Книги та документацію,9,3,30,Так,Так
1/8/2020 11:44:03,Basic,Так,Java,,"JavaScript, Java, T-SQL, PL-SQL",Java,,Ні,,Книги та документацію,14,6,39,Ні,Так
