Timestamp,FirstLanguage,MainLanguage,NowLanguage,NowLanguages2,AdditionalLanguages1,NextLanguage,PetProjectsLanguages,Learn,LearnLanguage,LearnWay,ExperienceInProgramming,ExperienceInLanguage,AgeYears,InUA,InPrev
1/5/2017 10:19:58,Pascal/Delphi,Да,Python,,"Java, JavaScript, Python, Unix Shell",JavaScript,,Да,C++,Книги и документацию,1,1,26,Да,Нет
1/5/2017 10:20:00,C++,Да,C#,,"Java, JavaScript",C#,C#,Нет,,Книги и документацию,6,6,,Да,Не помню
1/5/2017 10:20:03,Pascal/Delphi,Да,JavaScript,,Java,JavaScript,"Java, C#, JavaScript, Pascal/Delphi",Да,Python,Книги и документацию,3,2,27,Да,Да
1/5/2017 10:20:08,Pascal/Delphi,Нет,JavaScript,,"C#, T-SQL",JavaScript,"C#, JavaScript",Нет,,Книги и документацию,6,4,28,Да,Нет
1/5/2017 10:20:08,Pascal/Delphi,Да,Java,,JavaScript,Java,,Да,JavaScript,Онлайн-курсы,1,1,19,Да,Нет
1/5/2017 10:20:09,Pascal/Delphi,Да,C++,,"C#, JavaScript",C#,"Java, C#, Python, C++",Да,Python,Книги и документацию,3,4,22,Да,Не помню
1/5/2017 10:20:09,Basic,Да,Ruby,,"JavaScript, PHP",Ruby,"JavaScript, Ruby",Да,Elixir,Книги и документацию,10+,7,30,Да,Да
1/5/2017 10:20:12,Pascal/Delphi,Нет,C#,,T-SQL,Scala,"Java, Scala, R",Да,Python,Книги и документацию,3,3,26,Да,Нет
1/5/2017 10:20:13,Pascal/Delphi,Нет,JavaScript,,PHP,Objective-C,,Да,PHP,Онлайн-курсы,,,20,Да,Нет
1/5/2017 10:20:14,МК-61,Да,Java,,"JavaScript, Scala, PL-SQL, Unix Shell",Java,,Нет,,Книги и документацию,10+,10+,35,Да,Не помню
1/5/2017 10:20:14,Pascal/Delphi,Да,Ruby,,"JavaScript, Ruby, CoffeeScript",Ruby,"JavaScript, Ruby",Да,C#,Онлайн-курсы,10+,7,34,Да,Нет
1/5/2017 10:20:16,Pascal/Delphi,Да,Scala,,"Java, Python, C++",Scala,"Java, Python, Scala",Да,Python,Онлайн-курсы,4,2,26,Да,Да
1/5/2017 10:20:16,C++,Да,Java,,"Java, JavaScript, PL-SQL",Java,Java,Да,PL-SQL,Онлайн-курсы,,1,27,Нет,Нет
1/5/2017 10:20:20,Pascal/Delphi,Да,JavaScript,,"JavaScript, PHP",JavaScript,"Java, JavaScript, PHP",Да,Swift,Онлайн-курсы,6,2,26,Да,Не помню
1/5/2017 10:20:23,Python,Да,JavaScript,,,JavaScript,,Нет,,Книги и документацию,1,1,33,Да,Да
1/5/2017 10:20:22,Visual Basic,Да,JavaScript,,Ruby,JavaScript,"JavaScript, Ruby",Да,R,Онлайн-курсы,5,3,26,Да,Да
1/5/2017 10:20:27,Pascal/Delphi,Да,Java,,Java,Java,Java,Нет,,Книги и документацию,10+,10+,48,Да,Да
1/5/2017 10:20:40,Basic,Да,Python,,"JavaScript, Python, PL-SQL",Python,"Java, JavaScript, Python",,,Книги и документацию,4,3,31,Да,Нет
1/5/2017 10:20:40,C++,Да,Java,,JavaScript,Kotlin,"Java, JavaScript, PHP",Да,Kotlin,Книги и документацию,1,<1,22,Да,Нет
1/5/2017 10:20:41,Basic,Да,Java,,JavaScript,Java,,Нет,,Книги и документацию,10+,5,41,Да,Не помню
1/5/2017 10:20:41,C,Да,Java,,"JavaScript, groovy",groovy,"Java, groovy",Нет,,Онлайн-курсы,6,6,30,Да,Да
1/5/2017 10:20:46,JavaScript,Да,JavaScript,,"PHP, Node",JavaScript,JavaScript,Да,Python,Онлайн-курсы,1,<1,17,Да,Нет
1/5/2017 10:20:46,Pascal/Delphi,Да,Java,,"C#, PHP, Python",Scala,Scala,Нет,,Книги и документацию,2,5,22,Да,Не помню
1/5/2017 10:20:47,JavaScript,Да,Java,,JavaScript,Java,Java,Нет,,Книги и документацию,8,2,26,Да,Нет
1/5/2017 10:20:49,Pascal/Delphi,Да,Ruby,,CoffeeScript,C#,"C#, Ruby, Clojure",Да,Go,Онлайн-курсы,4,3,26,Да,Да
1/5/2017 10:20:51,Pascal/Delphi,Да,C++,,"Python, Unix Shell",C++,C++,Да,Rust,Книги и документацию,9,9,28,Да,Не помню
1/5/2017 10:20:54,Java,Да,Java,,"Java, JavaScript",Java,"Java, JavaScript",Нет,Java,Книги и документацию,3,2,23,Да,Да
1/5/2017 10:20:55,Java,Да,Java,,JavaScript,Java,Java,Нет,,Книги и документацию,2,2,26,Да,Да
1/5/2017 10:20:56,Basic,Да,Java,,"PHP, Go",Java,Java,Да,Go,Онлайн-курсы,10+,10+,35,Да,Не помню
1/5/2017 10:20:59,Basic,Да,PHP,,"JavaScript, C++",PHP,"JavaScript, PHP",Да,Java,Книги и документацию,5,4,23,Да,Нет
1/5/2017 10:21:00,ASM,Да,PL-SQL,,"JavaScript, C, Pascal/Delphi, Unix Shell, AWK",PL-SQL,"C, PL-SQL, ASM AWK",Да,Java,Книги и документацию,10+,8,40,Да,Нет
1/5/2017 10:21:00,Pascal/Delphi,Да,C#,,"JavaScript, T-SQL",C#,"C#, JavaScript",Да,Python,Книги и документацию,3,3,24,Да,Да
1/5/2017 10:21:03,PHP,Да,JavaScript,,"Java, JavaScript, Ruby, Unix Shell",JavaScript,JavaScript,Да,Python,Онлайн-курсы,6,<1,27,Да,Да
1/5/2017 10:21:04,C++,Да,JavaScript,,PHP,C++,"C#, PHP",Да,C++,Книги и документацию,,,,Да,Не помню
1/5/2017 10:21:06,Pascal/Delphi,Да,C#,,,C#,,Да,JavaScript,Онлайн-курсы,8,8,,Да,Нет
1/5/2017 10:21:08,Basic,Да,Java,,"JavaScript, PHP, T-SQL, Unix Shell",Java,"Java, JavaScript, PHP, T-SQL",Нет,,Книги и документацию,10+,3,40,Нет,Нет
1/5/2017 10:21:24,C++,Да,C++,,C,C++,,Нет,,Книги и документацию,5,5,30,Да,Не помню
1/5/2017 10:21:25,Pascal/Delphi,Да,Java,,JavaScript,Java,Java,Нет,,Онлайн-курсы,1,1,24,Да,Нет
1/5/2017 10:21:29,Python,Нет,Python,,"C#, JavaScript",C#,,Да,JavaScript,Офлайн-курсы,2,1,25,Да,Нет
1/5/2017 10:21:31,Java,Да,Java,,"Java, Scala",Scala,"Java, Scala",Да,Scala,Онлайн-курсы,<1,<1,25,Да,Нет
1/5/2017 10:21:31,C++,Да,C++,,,C++,C++,,,,5,5,26,Да,Да
1/5/2017 10:21:35,Basic,Да,Java,,"JavaScript, PL-SQL",Java,Java,Нет,,Книги и документацию,5,5,24,Да,Да
1/5/2017 10:21:36,ASM,Да,PHP,,"JavaScript, T-SQL, Unix Shell",PHP,PHP,Нет,,Онлайн-курсы,10+,10+,40,Да,Не помню
1/5/2017 10:21:37,Pascal/Delphi,Да,JavaScript,,PHP,JavaScript,,Нет,,Книги и документацию,3,<1,27,Да,Нет
1/5/2017 10:21:37,Pascal/Delphi,Да,C#,,"JavaScript, T-SQL",C#,JavaScript,Да,Swift,Книги и документацию,9,7,30,Да,Не помню
1/5/2017 10:21:39,Pascal/Delphi,Да,C#,,T-SQL,Java,Java,Да,JavaScript,Книги и документацию,<1,1,19,Да,Нет
1/5/2017 10:21:42,JavaScript,Да,JavaScript,,Java,Elm,JavaScript,Да,Elm,Онлайн-курсы,1,1,22,Нет,Нет
1/5/2017 10:21:45,PHP,Да,C++,,"JavaScript, Python, Unix Shell",Python,"JavaScript, Python, TypeScript",Нет,,Онлайн-курсы,6,4,30,Да,Да
1/5/2017 10:21:47,Basic,Да,Python,,"JavaScript, Ruby",Python,Python,Нет,,Книги и документацию,10+,3,28,Да,Нет
1/5/2017 10:22:03,Basic,Да,Java,,"JavaScript, PHP",Swift,,Да,Swift,Онлайн-курсы,<1,2,22,Да,Нет
1/5/2017 10:22:04,Pascal/Delphi,Да,PHP,,JavaScript,PHP,PHP,Нет,,Онлайн-курсы,6,5,30,Да,Не помню
1/5/2017 10:22:05,Pascal/Delphi,Да,T-SQL,,"JavaScript, PL-SQL",T-SQL,"PL-SQL, T-SQL",Да,Java,Книги и документацию,3,3,26,Да,Нет
1/5/2017 10:22:06,Basic,Да,Scala,,"Java, PHP, Unix Shell",Scala,,Да,Haskell,Книги и документацию,5,1,24,Да,Да
1/5/2017 10:22:08,Pascal/Delphi,Да,JavaScript,,,Python,,Да,Java,Книги и документацию,10+,1,31,Да,Нет
1/5/2017 10:22:08,Basic,Нет,PL-SQL,,"Java, JavaScript, Python",Python,"Java, JavaScript",Нет,,Книги и документацию,2,1,24,Да,Нет
1/5/2017 10:22:09,Basic,Да,Java,,"Python, PL-SQL, Perl, Clojure",Clojure,"Java, JavaScript, Clojure",Нет,,Книги и документацию,8,3,32,Да,Нет
1/5/2017 10:22:24,C,Да,JavaScript,,CoffeeScript,JavaScript,C#,,,Онлайн-курсы,1,1,22,Да,Нет
1/5/2017 10:22:25,Pascal/Delphi,Да,PHP,,JavaScript,PHP,PHP,Нет,,Онлайн-курсы,2,2,23,Да,Да
1/5/2017 10:22:25,JavaScript,Да,JavaScript,,,Python,Python,Да,C++,Книги и документацию,1,<1,22,Да,Нет
1/5/2017 10:22:29,C++,Да,C++,,"Java, Objective-C, C, Unix Shell",C++,C++,Да,Go,Книги и документацию,5,5,22,Да,Да
1/5/2017 10:22:30,Pascal/Delphi,Да,CofeeScript,,"JavaScript, PHP, CoffeeScript, Unix Shell",JavaScript,,Нет,,Книги и документацию,6,6,29,Да,Не помню
1/5/2017 10:22:36,C,Да,JavaScript,,"JavaScript, Python, Ruby, Rust",JavaScript,"JavaScript, Ruby, Rust",Да,Rust,Книги и документацию,9,7,28,Да,Да
1/5/2017 10:22:38,Pascal/Delphi,Да,PHP,,JavaScript,PHP,C++,Да,C++,Книги и документацию,7,7,35,Да,Не помню
1/5/2017 10:22:39,C#,Да,C#,,"JavaScript, PL-SQL",C#,C#,Да,JavaScript,Онлайн-курсы,10+,10+,30,Да,Да
1/5/2017 10:22:41,Python,Да,C,,"Python, C",Swift,,Да,Swift,Онлайн-курсы,<1,<1,28,Да,Нет
1/5/2017 10:22:42,Pascal/Delphi,Да,Java,,JavaScript,Scala,"Java, Scala",Да,Scala,Книги и документацию,1,2,30,Да,Да
1/5/2017 10:22:43,Java,Да,Ruby,,C#,Ruby,"C#, Ruby",Да,JavaScript,Онлайн-курсы,<1,<1,20,Да,Нет
1/5/2017 10:22:43,Pascal/Delphi,Да,Java,,JavaScript,Java,Java,Да,Python,Книги и документацию,4,4,29,Да,Нет
1/5/2017 10:22:43,Pascal/Delphi,Да,PHP,,JavaScript,JavaScript,,Да,JavaScript,Книги и документацию,10+,10+,34,Да,Не помню
1/5/2017 10:22:44,C++,Да,Ruby,,"JavaScript, CoffeeScript",Ruby,"JavaScript, Ruby",,,Книги и документацию,,,,Да,Нет
1/5/2017 10:22:45,Pascal/Delphi,Да,PHP,,"JavaScript, Unix Shell",Python,"JavaScript, Python",Да,Go,Книги и документацию,4,2,26,Да,Нет
1/5/2017 10:22:45,ASM,Да,Java,,"JavaScript, CoffeeScript",Java,,Да,JavaScript,Книги и документацию,3,3,32,Да,Не помню
1/5/2017 10:22:46,Basic,Да,Python,,"Python, C++, Ruby, Perl, Unix Shell",Python,"PHP, Python",Да,Python,Книги и документацию,1,2,27,Да,Не помню
1/5/2017 10:22:47,C,Нет,Python,,"C, Go, Unix Shell",Python,,Да,R,Книги и документацию,4,3,24,Нет,Нет
1/5/2017 10:22:47,Pascal/Delphi,Да,C#,,"JavaScript, T-SQL",C#,"C#, JavaScript, Python",Нет,,Онлайн-курсы,10+,8,32,Нет,Да
1/5/2017 10:22:47,Pascal/Delphi,Да,Java,,"Java, JavaScript, T-SQL",Java,"Java, JavaScript, T-SQL",Нет,,,9,9,31,Да,Нет
1/5/2017 10:22:50,Pascal/Delphi,Да,R,,R,R,R,Да,Python,Онлайн-курсы,10+,1,40,Да,Нет
1/5/2017 10:22:55,Pascal/Delphi,Да,JavaScript,,JavaScript,JavaScript,,Нет,,Онлайн-курсы,3,2,25,Да,Не помню
1/5/2017 10:22:55,PL/1,Да,Perl,,"JavaScript, Unix Shell",Perl,"JavaScript, PHP, Perl",Да,Ruby,Онлайн-курсы,10+,10+,51,Нет,Нет
1/5/2017 10:22:57,C++,Да,Ruby,,"JavaScript, Python, Unix Shell",Python,"Python, Ruby",Да,Python,Книги и документацию,4,3,25,Да,Да
1/5/2017 10:22:59,Pascal/Delphi,Нет,C++,,"Java, JavaScript, PL-SQL",It depends on project needs,"JavaScript, C++",Нет,,,10+,10+,100,Да,Не помню
1/5/2017 10:23:00,Pascal/Delphi,Да,Java,,"Swift, Go",Go,Swift,Да,Go,Онлайн-курсы,4,3,24,Да,Нет
1/5/2017 10:23:02,Basic,Да,Objective-C,,"C++, C, Swift",Objective-C,"Objective-C, C, Pascal/Delphi",Нет,,Книги и документацию,5,3,28,Да,Не помню
1/5/2017 10:23:02,C++,Да,C#,,"JavaScript, PHP",C#,,Нет,,Книги и документацию,5,5,25,Да,Да
1/5/2017 10:23:05,Basic,Нет,PHP,,"JavaScript, PL-SQL, T-SQL",JavaScript,,Да,JavaScript,Онлайн-курсы,5,3,30,Да,Нет
1/5/2017 10:23:07,Pascal/Delphi,Да,PHP,,JavaScript,PHP,"Java, JavaScript, PHP",Да,Go,Книги и документацию,5,5,27,Да,Не помню
1/5/2017 10:23:14,Pascal/Delphi,Да,Java,,"JavaScript, Unix Shell",Java,,,,Книги и документацию,10+,9,,Да,Нет
1/5/2017 10:23:14,Swift,Да,Swift,,Swift,Swift,Swift,Нет,Swift,,,,,Да,Нет
1/5/2017 10:23:16,Basic,Да,C++,,"Java, C#, JavaScript, C, CoffeeScript",C++,"Java, C#, JavaScript, C++, D",Нет,,Книги и документацию,10+,10+,34,Да,Да
1/5/2017 10:23:22,Pascal/Delphi,Да,C,,,C,"C++, C",Нет,,Книги и документацию,3,2,26,Да,Нет
1/5/2017 10:23:27,C++,Нет,JavaScript,,"Java, Python, C++, Ruby, Unix Shell",JavaScript,"JavaScript, C++",Нет,,Книги и документацию,3,1,22,Нет,Не помню
1/5/2017 10:23:31,Pascal/Delphi,Да,Python,,"JavaScript, Erlang, Go, CoffeeScript",Python,Python,Да,Ruby,,10+,10+,31,Да,Не помню
1/5/2017 10:23:34,Pascal/Delphi,Да,Objective-C,,"C++, Swift",Swift,Objective-C,Да,C++,Книги и документацию,10+,2,37,Да,Нет
1/5/2017 10:23:35,C++,Да,PHP,,JavaScript,JavaScript,"JavaScript, PHP",Да,Go,Книги и документацию,7,5,28,Да,Да
1/5/2017 10:23:36,JavaScript,Нет,JavaScript,,,JavaScript,,Нет,,Книги и документацию,<1,1,24,Да,Нет
1/5/2017 10:23:36,Basic,Нет,C++,,"C, Perl, Unix Shell",C++,"Python, C++, C, Perl, Go",Да,Haskell,Книги и документацию,10+,10+,34,Да,Да
1/5/2017 10:23:40,Pascal/Delphi,Нет,C,,C#,Scala,,Да,Python,Книги и документацию,<1,<1,31,Да,Не помню
1/5/2017 10:23:47,C++,Да,Java,,"C++, Scala",Java,"Java, C++",Да,Scala,Книги и документацию,<1,1,,Да,Не помню
1/5/2017 10:23:51,Pascal/Delphi,Да,1C,,T-SQL,Java,"Java, Python",Да,Java,Книги и документацию,8,8,31,Да,Не помню
1/5/2017 10:23:57,Basic,Да,C++,,"JavaScript, Objective-C, QML",QML,"C++, QML",Нет,,,10+,10+,43,Да,Да
1/5/2017 10:23:57,Basic,Нет,PHP,,"JavaScript, Python",Python,"JavaScript, PHP, Python",Да,Java,Книги и документацию,7,7,30,Да,Не помню
1/5/2017 10:23:58,C,Да,Java,,"Python, Kotlin",Kotlin,"Java, Python, Kotlin",Да,Kotlin,Книги и документацию,3,3,28,Нет,Нет
1/5/2017 10:24:01,Pascal/Delphi,Нет,Python,,"JavaScript, PHP, C++, Objective-C, CoffeeScript, Unix Shell",Python,"Python, C++, Objective-C",Да,Haskell,Книги и документацию,10+,4,31,Да,Не помню
1/5/2017 10:24:04,C++,Да,C#,,JavaScript,C#,,Нет,,,3,3,25,Да,Нет
1/5/2017 10:24:06,Pascal/Delphi,Да,Java,,Dart,Java,,Нет,,Книги и документацию,5,5,28,Да,Да
1/5/2017 10:24:08,JavaScript,Да,JavaScript,,PHP,JavaScript,,Нет,,Офлайн-курсы,<1,<1,30,Да,Да
1/5/2017 10:24:08,C,Да,Objective-C,,Swift,Swift,Objective-C,Нет,,,7,6,28,Да,Нет
1/5/2017 10:24:08,Pascal/Delphi,Да,C#,,T-SQL,C#,C#,Да,Swift,Книги и документацию,2,2,25,Нет,Нет
1/5/2017 10:24:09,C#,Да,C#,,"C#, T-SQL",C#,"C#, T-SQL",Нет,,Онлайн-курсы,3,2,23,Нет,Да
1/5/2017 10:24:15,Basic,Да,Java,,JavaScript,Java,"Java, JavaScript",Да,Go,Книги и документацию,4,5,35,Да,Нет
1/5/2017 10:24:19,Pascal/Delphi,Нет,JavaScript,,JavaScript,JavaScript,"JavaScript, PHP",Да,JavaScript,Офлайн-курсы,2,<1,27,Да,Нет
1/5/2017 10:24:23,Pascal/Delphi,Да,Python,,"R, MatLab",Python,,Нет,,Онлайн-курсы,<1,<1,20,Да,Нет
1/5/2017 10:24:24,Basic,Да,Scala,,"Java, C, PL-SQL, Unix Shell, Lua",Scala,"Scala, Erlang",Да,Julia,Книги и документацию,7,4,30,Да,Не помню
1/5/2017 10:24:35,Basic,Да,C++,,"Python, Unix Shell",C++,"C++, Ruby",Да,Haskell,Книги и документацию,4,4,25,Да,Не помню
1/5/2017 10:24:41,Java,Да,Java,,,Java,"Java, Python",Нет,,Онлайн-курсы,2,2,29,Да,Да
1/5/2017 10:24:52,Pascal/Delphi,Да,PHP,,"JavaScript, T-SQL",C#,"JavaScript, PHP",Да,C#,,4,3,24,Да,Нет
1/5/2017 10:24:55,Pascal/Delphi,Да,C#,,"JavaScript, C++, C, Pascal/Delphi, Swift, T-SQL",Swift,C#,Да,PHP,Книги и документацию,10+,8,57,Да,Нет
1/5/2017 10:24:55,C++,Да,Java,,"JavaScript, Scala",Java,"Java, JavaScript",Да,R,Онлайн-курсы,3,3,24,Да,Не помню
1/5/2017 10:24:55,Pascal/Delphi,Да,Java,,PL-SQL,Java,"Java, Groovy",Да,Scala,Онлайн-курсы,7,2,28,Да,Да
1/5/2017 10:24:57,Pascal/Delphi,Да,Java,,,Java,Java,Да,Ruby,Офлайн-курсы,3,<1,29,Да,Нет
1/5/2017 10:24:59,Pascal/Delphi,Да,C++,,C#,C,,Нет,,Книги и документацию,5,2,26,Да,Не помню
1/5/2017 10:25:00,C++,Да,PHP,,JavaScript,PHP,"JavaScript, PHP",Да,Go,Онлайн-курсы,2,2,25,Да,Не помню
1/5/2017 10:25:19,Pascal/Delphi,Да,JavaScript,,"PHP, R",JavaScript,JavaScript,Нет,,Онлайн-курсы,6,5,26,Нет,Нет
1/5/2017 10:25:22,JavaScript,Да,PHP,,"JavaScript, PHP",PHP,,Да,JavaScript,Книги и документацию,5,5,28,Да,Не помню
1/5/2017 10:25:23,Basic,Да,Python,,"Python, C++, C, R, Unix Shell",C++,"Python, C++, Haskell",Да,Rust,Книги и документацию,10+,1,38,Да,Не помню
1/5/2017 10:25:24,PHP,Да,PHP,,"JavaScript, Python, C",Python,"PHP, Python, C",Да,Python,Книги и документацию,9,8,29,Да,Да
1/5/2017 10:25:25,Java,Да,Java,,,Swift,Java,Да,Python,Онлайн-курсы,7,7,31,Да,Да
1/5/2017 10:25:25,Pascal/Delphi,Да,Java,,JavaScript,Java,Java,Да,JavaScript,Онлайн-курсы,<1,<1,27,Да,Нет
1/5/2017 10:25:26,Basic,Да,Swift,,"JavaScript, Ruby, Objective-C, Unix Shell",Swift,,Нет,,Книги и документацию,,1,25,Да,Нет
1/5/2017 10:25:27,Java,Нет,C#,,"C++, C",Python,,Да,Scala,Книги и документацию,<1,<1,31,Да,Да
1/5/2017 10:25:41,JavaScript,Да,JavaScript,,"JavaScript, CoffeeScript",JavaScript,JavaScript,Да,Ruby,Книги и документацию,<1,1,23,Да,Не помню
1/5/2017 10:25:45,C++,Да,JavaScript,,jQuery,Ruby,JavaScript,Да,Ruby,Книги и документацию,<1,1,26,Да,Нет
1/5/2017 10:25:46,Pascal/Delphi,Да,Java,,"JavaScript, PHP",Java,"Java, PHP",Нет,,Книги и документацию,1,1,20,Да,Не помню
1/5/2017 10:25:49,JavaScript,Да,Python,,"JavaScript, Unix Shell",JavaScript,"JavaScript, Python",Да,C#,Онлайн-курсы,3,3,24,Да,Да
1/5/2017 10:25:50,Objective-C,Да,PHP,,JavaScript,PHP,PHP,Да,Objective-C,Книги и документацию,3,3,28,Да,Не помню
1/5/2017 10:25:54,Basic,Да,R,,"Java, JavaScript, T-SQL, Unix Shell",Java,,Да,Python,Книги и документацию,10+,3,31,Да,Не помню
1/5/2017 10:25:58,JavaScript,Да,JavaScript,,,JavaScript,,Да,Go,Онлайн-курсы,,,,,Да
1/5/2017 10:26:03,C++,Да,C#,,"JavaScript, T-SQL",C#,C#,Нет,,Книги и документацию,5,5,24,Да,Да
1/5/2017 10:26:03,C#,Да,C#,,"JavaScript, T-SQL",C#,"C#, JavaScript",Да,TypeScript,Офлайн-курсы,10+,10+,35,Да,Нет
1/5/2017 10:26:07,Fortran,Да,Go,,"C, Unix Shell",Go,Go,Нет,,Книги и документацию,10+,2,,Да,Нет
1/5/2017 10:26:17,Perl,Да,JavaScript,,Unix Shell,JavaScript,,Нет,,Книги и документацию,5,3,28,Да,Не помню
1/5/2017 10:26:28,C++,Да,Swift,,Clojure,C#,Objective-C,Да,Swift,Книги и документацию,<1,<1,31,Да,Нет
1/5/2017 10:26:32,Pascal/Delphi,Да,Java,,T-SQL,Java,Java,Нет,,Книги и документацию,7,5,30,Да,Не помню
1/5/2017 10:26:40,Pascal/Delphi,Да,PHP,,"C#, JavaScript, Python, C++",JavaScript,PHP,Да,TypeScript,Онлайн-курсы,6,4,24,Нет,Нет
1/5/2017 10:26:44,Pascal/Delphi,Да,JavaScript,,"JavaScript, PHP",JavaScript,JavaScript,Да,C++,Книги и документацию,2,1,24,Да,Да
