Timestamp,FirstLanguage,MainLanguage,NowLanguage,Main2,AdditionalLanguages1,NextLanguage,PetProjectsLanguages,Learn,LearnLanguage,LearnWay,ExperienceInProgramming,ExperienceInLanguage,AgeYears,InUA,InPrev
1/3/2018 13:16:22,Ruby,Да,Ruby,,JavaScript,Ruby,"JavaScript, Ruby",Да,Elexir,Только книги и документацию (не прибегая к курсам),6,5,,Да,Не помню
1/3/2018 13:16:41,Java,Да,PHP,,"JavaScript, PL/SQL",JavaScript,,Да,JavaScript,Только книги и документацию (не прибегая к курсам),8,7,32,Да,Нет
1/3/2018 13:16:42,Pascal/Delphi,Да,JavaScript,,"PHP, TypeScript",JavaScript,JavaScript,Трудно сказать,,Офлайн курсы,1,1,20,Да,Нет
1/3/2018 13:16:57,Java,Да,Java,,C++,,,Да,C++,Офлайн курсы,<1,<1,28,Да,Нет
1/3/2018 13:17:00,JavaScript,Да,JavaScript,,"C#, TypeScript",TypeScript,,Да,ActionScript,Офлайн курсы,4,4,35,Да,Не помню
1/3/2018 13:17:00,Pascal/Delphi,Да,C#,,"JavaScript, C#, PL/SQL, T-SQL, TypeScript",C#,"C#, TypeScript",Трудно сказать,Go,Только книги и документацию (не прибегая к курсам),2,2,24,Да,Да
1/3/2018 13:17:07,Pascal/Delphi,Да,Java,,"JavaScript, Shell",Java,"Java, JavaScript",Трудно сказать,,Офлайн курсы,2,2,22,Да,Не помню
1/3/2018 13:17:20,C#,Да,JavaScript,,"TypeScript, Cofeescript",,JavaScript,Да,C#,Офлайн курсы,1,1,28,Да,Нет
1/3/2018 13:17:22,Pascal/Delphi,Да,PHP,,JavaScript,Ruby,"Java, JavaScript",Да,Python,Только книги и документацию (не прибегая к курсам),10+,10+,33,Да,Не помню
1/3/2018 13:17:32,JavaScript,Нет,,"JavaScript, Python",Python,Python,,Да,PHP,Только книги и документацию (не прибегая к курсам),<1,<1,31,Да,Нет
1/3/2018 13:17:54,Basic,Да,Java,,,Java,Java,Трудно сказать,Kotlin,Онлайн курсы,10+,7,31,Да,Не помню
1/3/2018 13:18:09,Basic,Да,PHP,,JavaScript,PHP,"JavaScript, PHP",Трудно сказать,Go,Только книги и документацию (не прибегая к курсам),10+,10+,38,Да,Нет
1/3/2018 13:18:10,JavaScript,Да,JavaScript,,JavaScript,Go,PHP,Да,TypeScript,Только книги и документацию (не прибегая к курсам),3,2,25,Да,Нет
1/3/2018 13:18:13,C++,Да,C#,,JavaScript,C#,C#,Да,JavaScript,Только книги и документацию (не прибегая к курсам),1,1,23,Да,Не помню
1/3/2018 13:18:29,Pascal/Delphi,Да,JavaScript,,JavaScript,JavaScript,JavaScript,Трудно сказать,TypeScript,Только книги и документацию (не прибегая к курсам),1,1,23,Нет,Не помню
1/3/2018 13:18:36,JavaScript,Да,C#,,"JavaScript, C#, TypeScript",C#,,Нет,,,1,<1,31,Да,Не помню
1/3/2018 13:18:41,Erlang,Нет,,Erlang,JavaScript,Erlang,Erlang,Да,Swift,Онлайн курсы,2,<1,,Да,Нет
1/3/2018 13:18:43,Java,Да,C#,,JavaScript,C#,"JavaScript, C#, Python, TypeScript",Да,Python,Только книги и документацию (не прибегая к курсам),5,5,22,Да,Нет
1/3/2018 13:18:48,C++,Да,C++,,C++,C++,C++,Да,Python,Только книги и документацию (не прибегая к курсам),6,6,,Да,Да
1/3/2018 13:18:58,Basic,Да,PHP,,"Python, Scala",Scala,"PHP, Python, Scala",Да,Scala,Только книги и документацию (не прибегая к курсам),10+,10+,35,Да,Да
1/3/2018 13:19:13,Java,Да,Java,,"JavaScript, Python, Shell",Java,"Java, JavaScript, Python",Да,Python,Онлайн курсы,1,1,30,Да,Нет
1/3/2018 13:19:15,Basic,Да,Java,,,Java,"Java, Kotlin",Трудно сказать,,Офлайн курсы,6,4,34,Да,Да
1/3/2018 13:19:21,Java,Да,JavaScript,,TypeScript,JavaScript,"Java, JavaScript",Да,Ruby,Онлайн курсы,<1,1,24,Да,Нет
1/3/2018 13:19:49,Pascal/Delphi,Да,C#,,"Java, JavaScript, C#, PHP",JavaScript,"JavaScript, C#, TypeScript",Да,Scala,Только книги и документацию (не прибегая к курсам),5,5,26,Да,Не помню
1/3/2018 13:20:08,Basic,Да,Ruby,,"Java, Ruby",Ruby,Ruby,Трудно сказать,Go,Онлайн курсы,5,2,27,Да,Да
1/3/2018 13:20:08,C,Да,C,,"C++, C",C,C,Да,Python,Только книги и документацию (не прибегая к курсам),<1,<1,28,Да,Нет
1/3/2018 13:20:11,C#,Да,PHP,,"JavaScript, PHP, Ruby, PL/SQL, T-SQL, Perl",PHP,"Java, JavaScript, C#, PHP",Да,Swift,,7,7,33,Да,Не помню
1/3/2018 13:20:15,ASM,Нет,,"JavaScript, Python, PL/SQL, Groovy","JavaScript, Shell, Groovy",PL/SQL,Python,Трудно сказать,Scala,Онлайн курсы,7,2,38,Нет,Не помню
1/3/2018 13:20:19,C++,Да,Objective-C,,"C#, C++, Swift, C",Swift,"C++, Swift, Objective-C",Трудно сказать,Scala,Только книги и документацию (не прибегая к курсам),3,3,24,Да,Да
1/3/2018 13:20:21,C,Да,PHP,,"Java, JavaScript",,Java,Нет,,Только книги и документацию (не прибегая к курсам),6,5,29,Да,Нет
1/3/2018 13:20:21,Pascal/Delphi,Да,Scala,,Java,Scala,,Да,Python,Только книги и документацию (не прибегая к курсам),2,2,21,Да,Да
1/3/2018 13:20:22,C++,Да,C#,,"JavaScript, T-SQL, TypeScript",C#,"C#, TypeScript",Трудно сказать,Java,Только книги и документацию (не прибегая к курсам),2,2,27,Да,Не помню
1/3/2018 13:20:25,Basic,Да,Scala,,"Java, Python, PL/SQL, T-SQL, Shell",Scala,"Java, C#, Python, Scala, PL/SQL, T-SQL, Pascal/Delphi",Нет,,Онлайн курсы,<1,<1,,Да,Да
1/3/2018 13:20:30,Pascal/Delphi,Да,Java,,"JavaScript, T-SQL",Java,Java,Трудно сказать,,Только книги и документацию (не прибегая к курсам),10+,6,37,Да,Нет
1/3/2018 13:20:43,Pascal/Delphi,Да,Java,,"Python, Ruby, PL/SQL, Go, Shell",Java,Java,Да,Python,Только книги и документацию (не прибегая к курсам),4,3,25,Да,Да
1/3/2018 13:20:53,"""Алмир"" на МИР-1 и ""Аналитик"" на МИР-2",Нет,,"Java, C++, C, Pascal/Delphi",Lisp,Java,"Java, C++, C, Pascal/Delphi",Трудно сказать,Go,Только книги и документацию (не прибегая к курсам),10+,10+,57,Да,Не помню
1/3/2018 13:21:01,Basic,Да,PHP,,JavaScript,PHP,PHP,Нет,,Только книги и документацию (не прибегая к курсам),10+,10+,,Да,Да
1/3/2018 13:21:06,Basic,Нет,,"Python, C","JavaScript, Lua",C,"Python, C",Трудно сказать,R,Только книги и документацию (не прибегая к курсам),5,10+,36,Да,Не помню
1/3/2018 13:21:32,Go,Да,Go,,JavaScript,Go,"JavaScript, Go",Нет,,Только книги и документацию (не прибегая к курсам),7,1,25,Да,Нет
1/3/2018 13:21:39,JavaScript,Да,C#,,Python,Java,,Да,Python,Офлайн курсы,<1,<1,,Да,Нет
1/3/2018 13:21:41,Pascal/Delphi,Да,Java,,,Elixir,Java,Трудно сказать,Elixir,Только книги и документацию (не прибегая к курсам),5,5,25,Да,Да
1/3/2018 13:21:44,JavaScript,Да,PHP,,"JavaScript, PL/SQL, Shell",PHP,,Нет,,,1,1,27,Да,Нет
1/3/2018 13:21:58,Basic,Да,1C,,PHP,PHP,"PHP, 1C, Pascal/Delphi",Трудно сказать,,Только книги и документацию (не прибегая к курсам),10+,5,47,Да,Не помню
1/3/2018 13:22:06,PHP,Да,PHP,,JavaScript,PHP,PHP,Да,JavaScript,Офлайн курсы,<1,<1,27,Да,Нет
1/3/2018 13:22:19,PL/1,Да,Java,,JavaScript,Java,"Java, JavaScript",Да,JavaScript,Только книги и документацию (не прибегая к курсам),10+,10+,53,Да,Нет
1/3/2018 13:22:19,Basic,Да,Pascal/Delphi,,"PL/SQL, T-SQL, Pascal/Delphi",Pascal/Delphi,"PL/SQL, T-SQL, Pascal/Delphi",Да,Java,Онлайн курсы,7,7,33,Да,Да
1/3/2018 13:22:20,Apex,Да,Apex,,"Java, JavaScript",Java,"Java, JavaScript",Да,JavaScript,Онлайн курсы,<1,<1,29,Да,Нет
1/3/2018 13:22:21,Pascal/Delphi,Да,PHP,,JavaScript,Java,"JavaScript, PHP",Да,JavaScript,Только книги и документацию (не прибегая к курсам),7,7,,Да,Нет
1/3/2018 13:22:23,Pascal/Delphi,Да,C#,,"JavaScript, T-SQL",JavaScript,,Да,TypeScript,Онлайн курсы,2,2,26,Нет,Нет
1/3/2018 13:22:26,Pascal/Delphi,Да,Java,,"JavaScript, PL/SQL",Java,"Java, JavaScript, Ruby",Да,Go,Только книги и документацию (не прибегая к курсам),10+,7,,Да,Не помню
1/3/2018 13:22:28,Pascal/Delphi,Да,C#,,"JavaScript, T-SQL, TypeScript",C#,"JavaScript, C#, TypeScript",Да,Python,Онлайн курсы,10+,10+,42,Да,Нет
1/3/2018 13:22:37,Basic,Да,JavaScript,,JavaScript,ActionScript,JavaScript,Да,nodeJS,Только книги и документацию (не прибегая к курсам),<1,2,21,Да,Нет
1/3/2018 13:22:45,Pascal/Delphi,Да,JavaScript,,"Java, Python, T-SQL, TypeScript, Shell",JavaScript,"Java, JavaScript, Python, C++, PL/SQL, T-SQL, TypeScript",Да,Go,Онлайн курсы,8,6,29,Нет,Да
1/3/2018 13:22:45,Fortran,Да,C#,,"JavaScript, TypeScript",C#,"JavaScript, C#, TypeScript, F#",Трудно сказать,,Только книги и документацию (не прибегая к курсам),10+,10+,49,Да,Да
1/3/2018 13:22:47,Pascal/Delphi,Да,C++,,"Python, C, Rust, Shell",Rust,"Python, C++, C, Rust",Да,Rust,Онлайн курсы,1,2,24,Да,Нет
1/3/2018 13:22:56,Basic,Да,C#,,"JavaScript, T-SQL",C#,,Да,JavaScript,Только книги и документацию (не прибегая к курсам),7,8,27,Да,Да
1/3/2018 13:23:01,Java,Да,Java,,"JavaScript, PL/SQL",Java,"Java, JavaScript, PL/SQL",Трудно сказать,,Офлайн курсы,<1,2,24,Да,Нет
1/3/2018 13:23:10,Swift,Да,Objective-C,,Python,Swift,Swift,Да,Go,Только книги и документацию (не прибегая к курсам),2,2,25,Да,Не помню
1/3/2018 13:23:10,Pascal/Delphi,Да,Java,,"JavaScript, Apex",Java,Java,Да,JavaScript,Только книги и документацию (не прибегая к курсам),<1,1,30,Да,Нет
1/3/2018 13:23:32,Pascal/Delphi,Да,C,,"Python, C++, Perl, Rust, Shell",Java,C,Да,Rust,Только книги и документацию (не прибегая к курсам),10+,10+,45,Да,Не помню
1/3/2018 13:23:34,Basic,Да,C#,,"JavaScript, TypeScript",C#,,Да,Rust,Только книги и документацию (не прибегая к курсам),5,5,28,Да,Да
1/3/2018 13:23:37,Pascal/Delphi,Да,PHP,,JavaScript,PHP,PHP,Да,Erlang,Офлайн курсы,2,2,24,Да,Нет
1/3/2018 13:23:39,Pascal/Delphi,Да,Java,,"JavaScript, PL/SQL",Java,Java,Да,JavaScript,Только книги и документацию (не прибегая к курсам),10+,10+,36,Нет,Не помню
1/3/2018 13:24:10,Pascal/Delphi,Да,JavaScript,,"Python, Go",Go,"JavaScript, C#, Python, R",Трудно сказать,,Только книги и документацию (не прибегая к курсам),<1,3,21,Да,Нет
1/3/2018 13:24:11,C++,Да,JavaScript,,,JavaScript,JavaScript,Нет,,Только книги и документацию (не прибегая к курсам),<1,<1,22,Да,Не помню
1/3/2018 13:24:12,Pascal/Delphi,Да,C,,"Python, C++",C++,"PHP, C++, C",Да,Java,Только книги и документацию (не прибегая к курсам),3,3,32,Да,Нет
1/3/2018 13:24:25,Pascal/Delphi,Да,PHP,,"JavaScript, PL/SQL, TypeScript, Shell",Go,PHP,Да,Go,Только книги и документацию (не прибегая к курсам),4,4,25,Да,Не помню
1/3/2018 13:24:47,JavaScript,Да,JavaScript,,JavaScript,JavaScript,,Да,Python,Офлайн курсы,<1,<1,28,Да,Нет
1/3/2018 13:24:47,C++,Да,Python,,JavaScript,Python,,Трудно сказать,Python,Только книги и документацию (не прибегая к курсам),5,<1,23,Да,Нет
1/3/2018 13:24:48,Pascal/Delphi,Нет,,"JavaScript, Python, C++","Java, C#",JavaScript,,Да,Objective-C,Онлайн курсы,2,<1,20,Да,Нет
1/3/2018 13:25:04,Pascal/Delphi,Да,Scala,,"Java, Ruby",Scala,Scala,Да,Swift,Онлайн курсы,5,<1,25,Да,Да
1/3/2018 13:25:22,Python,Да,Python,,"Java, Scala, PL/SQL, Shell",,,Да,Java,Только книги и документацию (не прибегая к курсам),10+,3,35,Нет,Нет
1/3/2018 13:25:26,Pascal/Delphi,Нет,,JavaScript,"Java, PHP",JavaScript,JavaScript,Да,JavaScript,Онлайн курсы,2,1,25,Нет,Не помню
1/3/2018 13:25:27,Basic,Да,C#,,,C#,C#,Трудно сказать,JavaScript,Только книги и документацию (не прибегая к курсам),9,7,34,Да,Да
1/3/2018 13:25:41,Pascal/Delphi,Да,C#,,"JavaScript, T-SQL, TypeScript",C#,"C#, PHP, T-SQL",Трудно сказать,,Только книги и документацию (не прибегая к курсам),2,2,21,Да,Нет
1/3/2018 13:25:47,Basic,Да,Python,,"Go, Shell",Go,Python,Да,Go,Онлайн курсы,7,3,30,Нет,Да
1/3/2018 13:25:58,Pascal/Delphi,Да,JavaScript,,TypeScript,JavaScript,"JavaScript, C++, C, TypeScript",Трудно сказать,,Только книги и документацию (не прибегая к курсам),,,,Да,Нет
1/3/2018 13:26:07,Pascal/Delphi,Да,C#,,"JavaScript, T-SQL",C#,,Да,Python,Онлайн курсы,9,8,30,Да,Нет
1/3/2018 13:26:25,PHP,Да,PHP,,JavaScript,PHP,"JavaScript, PHP",Нет,,Онлайн курсы,7,7,,Да,Нет
1/3/2018 13:26:52,Pascal/Delphi,Да,JavaScript,,"Python, Scala",JavaScript,,Да,TypeScript,Только книги и документацию (не прибегая к курсам),1,1,22,Да,Не помню
1/3/2018 13:26:58,Basic,Да,Java,,"JavaScript, Scala",Java,"Java, JavaScript",Трудно сказать,Scala,Офлайн курсы,<1,1,26,Да,Не помню
1/3/2018 13:27:10,Basic,Да,C#,,"JavaScript, T-SQL",,"C#, Pascal/Delphi",Да,TypeScript,Онлайн курсы,2,2,39,Да,Нет
1/3/2018 13:27:10,Basic,Да,Java,,Shell,Java,Java,Да,JavaScript,Только книги и документацию (не прибегая к курсам),6,6,38,Да,Нет
1/3/2018 13:27:17,JavaScript,Да,JavaScript,,TypeScript,JavaScript,,Нет,C#,Только книги и документацию (не прибегая к курсам),2,1,28,Да,Нет
1/3/2018 13:27:20,Java,Да,Java,,JavaScript,JavaScript,Java,Да,JavaScript,Онлайн курсы,6,6,32,Да,Нет
1/3/2018 13:27:39,JavaScript,Да,JavaScript,,JavaScript,,JavaScript,Да,C#,Онлайн курсы,1,<1,25,Да,Не помню
1/3/2018 13:27:40,C++,Да,C++,,"JavaScript, PL/SQL",Java,,Трудно сказать,JavaScript,Только книги и документацию (не прибегая к курсам),10+,10+,38,Нет,Нет
1/3/2018 13:27:46,Pascal/Delphi,Нет,,"Java, JavaScript, Python, C++",Python,JavaScript,no,Трудно сказать,who knows,Онлайн курсы,10+,10+,35,Да,Да
1/3/2018 13:27:50,Java,Да,Java,,JavaScript,Java,"Java, JavaScript",Да,JavaScript,Только книги и документацию (не прибегая к курсам),3,3,29,Да,Не помню
1/3/2018 13:27:51,Pascal/Delphi,Да,PHP,,"JavaScript, Python",Python,,Да,Go,Только книги и документацию (не прибегая к курсам),2,2,24,Да,Нет
1/3/2018 13:27:56,Java,Да,Java,,JavaScript,Java,,Трудно сказать,,,3,1,27,Да,Не помню
1/3/2018 13:28:00,Pascal/Delphi,Да,JavaScript,,,JavaScript,"JavaScript, PHP, TypeScript",Да,Clojure,Только книги и документацию (не прибегая к курсам),3,2,23,Да,Нет
1/3/2018 13:28:15,C,Да,PHP,,JavaScript,JavaScript,JavaScript,Да,Go,,7,5,29,Да,Нет
1/3/2018 13:28:20,C,Да,Java,,"JavaScript, PL/SQL, TypeScript",C#,"Java, JavaScript, C#",Да,C++,Офлайн курсы,7,3,33,Нет,Да
1/3/2018 13:28:36,PHP,Да,JavaScript,,PHP,JavaScript,"JavaScript, TypeScript",Да,Java,Онлайн курсы,2,2,33,Да,Не помню
