"","Timestamp","FirstLanguage","MainLanguage","NowLanguage","Main2","AdditionalLanguages1","NextLanguage","PetProjectsLanguages","Learn","LearnLanguage","LearnWay","ExperienceInProgrammingYears","ExperienceInLanguageYears","AgeYears","InUA","InPrev","ExperienceInProgramming","ExperienceInLanguage","Age"
"2569","1/2/2019 12:52:06","Pascal/Delphi","Так/Да","Python","","JavaScript, Python, Go","Python","JavaScript, Python","Так / Да","Go","Книги та документацію // Книги и документацию",5,5,22,"Так /  Да","Так  / Да","5","5",22
"2570","1/2/2019 12:52:09","JavaScript","Так/Да","C#","","","C#","C#","Так / Да","C++","Книги та документацію // Книги и документацию",3,3,29,"Так /  Да","Ні / Нет","3","3",29
"2571","1/2/2019 12:52:19","Basic","Так/Да","Java","","JavaScript, Shell","Kotlin","","Ні / Нет","none","Книги та документацію // Книги и документацию",10,7,35,"Так /  Да","Так  / Да",NA,"7",35
"2572","1/2/2019 12:52:25","Pascal/Delphi","Так/Да","C#","","JavaScript, PL-SQL, T-SQL","C#","JavaScript, C#, T-SQL","Ні / Нет","none","Книги та документацію // Книги и документацию",3,3,23,"Так /  Да","Ні / Нет","3","3",23
"2573","1/2/2019 12:52:30","Pascal/Delphi","Так/Да","Kotlin","","JavaScript, Java, Go","Kotlin","Java, JavaScript, C#, Kotlin","Так / Да","Dart","Книги та документацію // Книги и документацию",4,1,30,"Так /  Да","Не пам'ятаю /  Не помню","4","1",30
"2574","1/2/2019 12:52:39","Basic","Так/Да","C++","","Shell, Python","C++","Python","Так / Да","Rust","Книги та документацію // Книги и документацию",NA,11,32,"Так /  Да","Так  / Да",NA,NA,32
"2575","1/2/2019 12:52:44","Pascal/Delphi","Так/Да","PHP","","JavaScript, PL-SQL","PHP","JavaScript, PHP, PL-SQL","Ні / Нет","Go","Книги та документацію // Книги и документацию",5,5,27,"Так /  Да","Не пам'ятаю /  Не помню","5","5",27
"2576","1/2/2019 12:52:50","C++","Так/Да","Java","","","Java","","Так / Да","Kotlin","Онлайн-курси // Онлайн-курсы",5.5,5.5,28,"Так /  Да","Так  / Да",NA,NA,28
"2577","1/2/2019 12:52:54","C++","Так/Да","C++","","Shell, Python","C++","JavaScript, C#, Python, C++, TypeScript","Так / Да","Go","Книги та документацію // Книги и документацию",4,4,24,"Так /  Да","Ні / Нет","4","4",24
"2579","1/2/2019 12:53:02","Python","Так/Да","C++","","C++","C++","C++","Так / Да","C#","Офлайн-курси // Офлайн-курсы",1,1,19,"Так /  Да","Ні / Нет","1","1",19
"2580","1/2/2019 12:53:05","Java","Так/Да","Java","","Java","Java","Java","Так / Да","JavaScript","Офлайн-курси // Офлайн-курсы",3,3,28,"Так /  Да","Так  / Да","3","3",28
"2581","1/2/2019 12:53:05","Pascal/Delphi","Так/Да","Java","","JavaScript, Shell, TypeScript, PL-SQL, Perl","Java","","Ні / Нет","none","",3,3,26,"Так /  Да","Так  / Да","3","3",26
"2583","1/2/2019 12:53:10","Basic","Так/Да","Objective-C","","JavaScript, Shell, Python, Swift, C","Rust","Python","Так / Да","Rust","Книги та документацію // Книги и документацию",12,6,33,"Так /  Да","Ні / Нет",NA,"6",33
"2584","1/2/2019 12:53:12","Pascal/Delphi","Так/Да","C#","","Java, 1C","Java","C#","Так / Да","C++","Офлайн-курси // Офлайн-курсы",8,4,30,"Так /  Да","Так  / Да","8","4",30
"2585","1/2/2019 12:53:12","Java","Так/Да","Java","","JavaScript","TypeScript","Java, JavaScript","Так / Да","TypeScript","Офлайн-курси // Офлайн-курсы",NA,NA,NA,"","",NA,NA,NA
"2587","1/2/2019 12:53:29","Basic","Так/Да","T-SQL","","Java, C#, C++","C#","Java, JavaScript, T-SQL","Ні / Нет","none","Книги та документацію // Книги и документацию",12,12,32,"Так /  Да","Не пам'ятаю /  Не помню",NA,NA,32
"2588","1/2/2019 12:53:29","ASM","Так/Да","Java","","Groovy","Java","","","none","Книги та документацію // Книги и документацию",17,15,44,"Так /  Да","Так  / Да",NA,NA,44
"2589","1/2/2019 12:53:32","Pascal/Delphi","Так/Да","Kotlin","","Java, Kotlin","Kotlin","Java, Kotlin","Так / Да","Dart","Книги та документацію // Книги и документацию",4,1,22,"Так /  Да","Не пам'ятаю /  Не помню","4","1",22
"2590","1/2/2019 12:53:33","PHP","Так/Да","JavaScript","","TypeScript","TypeScript","","Так / Да","Go","Книги та документацію // Книги и документацию",3,1,32,"Так /  Да","Ні / Нет","3","1",32
"2591","1/2/2019 12:53:33","C#","Так/Да","C#","","JavaScript, Shell, C++, T-SQL","Python","JavaScript, C#","Так / Да","JavaScript","",5,4,24,"Так /  Да","Ні / Нет","5","4",24
"2595","1/2/2019 12:53:59","Pascal/Delphi","Так/Да","JavaScript","","TypeScript","TypeScript","JavaScript","Так / Да","Python","Книги та документацію // Книги и документацию",2,1,24,"Так /  Да","Ні / Нет","2","1",24
"2596","1/2/2019 12:54:04","C++","Так/Да","Java","","JavaScript","Java","Java, C#","Так / Да","Kotlin","Онлайн-курси // Онлайн-курсы",2,1.5,21,"Так /  Да","Не пам'ятаю /  Не помню","2",NA,21
"2597","1/2/2019 12:54:13","Pascal/Delphi","Так/Да","T-SQL","","Java, C#","C#","C#, T-SQL, Pascal/Delphi","Так / Да","Python","Книги та документацію // Книги и документацию",15,14,37,"Так /  Да","Так  / Да",NA,NA,37
"2598","1/2/2019 12:54:21","Pascal/Delphi","Так/Да","TypeScript","","JavaScript","Dart","","","Dart","Книги та документацію // Книги и документацию",2,2,35,"Так /  Да","Ні / Нет","2","2",35
"2599","1/2/2019 12:54:29","Java","Так/Да","Java","","JavaScript, Shell, Groovy","Java","","Так / Да","Scala","Книги та документацію // Книги и документацию",5,5,26,"Так /  Да","Ні / Нет","5","5",26
"2600","1/2/2019 12:54:31","JavaScript","Так/Да","JavaScript","","TypeScript","JavaScript","JavaScript, TypeScript","Так / Да","PHP","Книги та документацію // Книги и документацию",0,1,26,"Так /  Да","Ні / Нет",NA,"1",26
"2601","1/2/2019 12:54:35","C","Так/Да","Swift","","C++, C, Objective-C","Swift","Swift, Objective-C","Ні / Нет","none","Книги та документацію // Книги и документацию",6,3,25,"Так /  Да","Ні / Нет","6","3",25
"2602","1/2/2019 12:54:43","Pascal/Delphi","Так/Да","JavaScript","","Shell, TypeScript","TypeScript","","Ні / Нет","none","Книги та документацію // Книги и документацию",3,3,23,"Так /  Да","Не пам'ятаю /  Не помню","3","3",23
"2603","1/2/2019 12:54:47","Basic","Так/Да","Java","","JavaScript","Java","Java","Так / Да","Kotlin","Книги та документацію // Книги и документацию",15,5,38,"Ні / Нет","Так  / Да",NA,"5",38
"2605","1/2/2019 12:54:53","Pascal/Delphi","Так/Да","Python","","","Python","Python","Ні / Нет","none","",3,2,23,"Так /  Да","Так  / Да","3","2",23
"2606","1/2/2019 12:54:53","Pascal/Delphi","Так/Да","Java","","JavaScript, Python","Java","Python","Так / Да","Go","Книги та документацію // Книги и документацию",2,1,30,"Так /  Да","Так  / Да","2","1",30
"2607","1/2/2019 12:55:03","Java","Так/Да","Kotlin","","Java","Kotlin","Java, Kotlin","Ні / Нет","none","Книги та документацію // Книги и документацию",3,1,26,"Так /  Да","Так  / Да","3","1",26
"2608","1/2/2019 12:55:06","Pascal/Delphi","Так/Да","C#","","JavaScript, Python","C#","C#","Так / Да","Java","Книги та документацію // Книги и документацию",3,1,25,"Так /  Да","Ні / Нет","3","1",25
"2609","1/2/2019 12:55:07","Basic","Так/Да","Java","","Shell, Ruby","Kotlin","Java, JavaScript, Scala, Kotlin","Так / Да","Dart","Книги та документацію // Книги и документацию",4,3,37,"Так /  Да","Так  / Да","4","3",37
"2610","1/2/2019 12:55:08","Pascal/Delphi","Так/Да","JavaScript","","Java, TypeScript","JavaScript","JavaScript, TypeScript","Так / Да","PHP","Книги та документацію // Книги и документацию",0.5,0.5,19,"Так /  Да","Так  / Да",NA,NA,19
"2612","1/2/2019 12:55:30","Java","Так/Да","Java","","JavaScript, Shell","Scala","JavaScript","Так / Да","Scala","Онлайн-курси // Онлайн-курсы",2,2,36,"Так /  Да","Ні / Нет","2","2",36
"2613","1/2/2019 12:55:30","Pascal/Delphi","Так/Да","Java","","Shell","Java","Java, JavaScript","Ні / Нет","none","Книги та документацію // Книги и документацию",5,5,27,"Так /  Да","Не пам'ятаю /  Не помню","5","5",27
"2614","1/2/2019 12:55:39","Pascal/Delphi","Так/Да","Kotlin","","Java, Kotlin","Kotlin","Java, Kotlin","Так / Да","Kotlin","Книги та документацію // Книги и документацию",1,1,22,"Так /  Да","Ні / Нет","1","1",22
"2615","1/2/2019 12:55:44","C++","Так/Да","Objective-C","","JavaScript, C++, Swift","Swift","","Так / Да","Solidity","Онлайн-курси // Онлайн-курсы",2,1,24,"Так /  Да","Не пам'ятаю /  Не помню","2","1",24
"2616","1/2/2019 12:55:45","C","Так/Да","C","","Shell","C","","Ні / Нет","none","",10,10,32,"Так /  Да","Не пам'ятаю /  Не помню",NA,NA,32
"2617","1/2/2019 12:55:58","PHP","Так/Да","JavaScript","","JavaScript, PHP","JavaScript","JavaScript","Так / Да","Java","Книги та документацію // Книги и документацию",2,2,23,"Так /  Да","Не пам'ятаю /  Не помню","2","2",23
"2618","1/2/2019 12:55:58","Pascal/Delphi","Так/Да","JavaScript","","Shell, PHP","JavaScript","JavaScript","Так / Да","Go","Книги та документацію // Книги и документацию",NA,NA,NA,"","",NA,NA,NA
"2619","1/2/2019 12:56:06","Basic","Так/Да","JavaScript","","JavaScript, PHP","JavaScript","","Так / Да","TypeScript","Книги та документацію // Книги и документацию",5,3,32,"Так /  Да","Не пам'ятаю /  Не помню","5","3",32
"2620","1/2/2019 12:56:07","Pascal/Delphi","Так/Да","Scala","","JavaScript, Shell, Java, Python","Scala","JavaScript, Python, Scala","Так / Да","JavaScript","Книги та документацію // Книги и документацию",2,2,20,"Так /  Да","Так  / Да","2","2",20
"2621","1/2/2019 12:56:16","Basic","Так/Да","PHP","","JavaScript","Python","JavaScript, PHP","Ні / Нет","Python","Книги та документацію // Книги и документацию",5,5,29,"Так /  Да","Так  / Да","5","5",29
"2622","1/2/2019 12:56:17","Pascal/Delphi","Так/Да","Ruby","","JavaScript","Ruby","JavaScript, Ruby","Так / Да","JavaScript","Книги та документацію // Книги и документацию",0.5,0.5,30,"Так /  Да","Ні / Нет",NA,NA,30
"2624","1/2/2019 12:56:21","Basic","Так/Да","JavaScript","","JavaScript, TypeScript","TypeScript","JavaScript, TypeScript","Ні / Нет","none","Книги та документацію // Книги и документацию",15,4,37,"Так /  Да","Так  / Да",NA,"4",37
"2625","1/2/2019 12:56:21","Pascal/Delphi","Так/Да","PHP","","JavaScript, Shell, PHP","PHP","JavaScript, PHP","Так / Да","Python","Онлайн-курси // Онлайн-курсы",7,7,28,"Так /  Да","Так  / Да","7","7",28
"2626","1/2/2019 12:56:21","Ruby","Так/Да","Ruby","","JavaScript","Ruby","JavaScript, Ruby","","none","Онлайн-курси // Онлайн-курсы",2,2,38,"Так /  Да","Ні / Нет","2","2",38
"2627","1/2/2019 12:56:27","ASM","Так/Да","Python","","Shell","Python","Python","Ні / Нет","none","Книги та документацію // Книги и документацию",0.5,1,40,"Так /  Да","Ні / Нет",NA,"1",40
"2628","1/2/2019 12:56:39","Pascal/Delphi","Так/Да","JavaScript","","Java, Objective-C","Objective-C","Java, JavaScript, Objective-C","Ні / Нет","none","Онлайн-курси // Онлайн-курсы",1,1,27,"Так /  Да","Ні / Нет","1","1",27
"2629","1/2/2019 12:56:40","Basic","Так/Да","JavaScript","","C#, T-SQL, XAML","JavaScript","JavaScript, C#, T-SQL","Так / Да","Kotlin","Книги та документацію // Книги и документацию",3,2,44,"Так /  Да","Не пам'ятаю /  Не помню","3","2",44
"2630","1/2/2019 12:56:40","C++","Так/Да","C++","","JavaScript, Shell, Python","Python","C#, Python, C++","Так / Да","Rust","Книги та документацію // Книги и документацию",2,2,21,"Так /  Да","Ні / Нет","2","2",21
"2631","1/2/2019 12:56:44","Pascal/Delphi","Так/Да","Python","","JavaScript, Shell, PHP","Python","","Ні / Нет","none","",NA,NA,NA,"Так /  Да","Ні / Нет",NA,NA,NA
"2632","1/2/2019 12:56:45","C++","Так/Да","Java","","JavaScript, TypeScript, PL-SQL, T-SQL","Java","Java, JavaScript, C#","Ні / Нет","Kotlin","Книги та документацію // Книги и документацию",5,5,25,"Так /  Да","Так  / Да","5","5",25
"2633","1/2/2019 12:56:50","JavaScript","Так/Да","Python","","R","Python","Python, R","Так / Да","Python","Онлайн-курси // Онлайн-курсы",0,0,29,"Так /  Да","Не пам'ятаю /  Не помню",NA,NA,29
"2634","1/2/2019 12:57:10","Basic","Так/Да","Objective-C","","Swift, C","Swift","Swift, C, Objective-C","Так / Да","Go","Онлайн-курси // Онлайн-курсы",4,4,36,"Так /  Да","Так  / Да","4","4",36
